latitude,longitude,classification
-15.6189,-93.1558,Southern Hemisphere
-23.3617,-134.32,Southern Hemisphere
-34.8024,-53.011,Southern Hemisphere
42.4408,-61.3291,Northern Hemisphere
44.6066,125.8761,Northern Hemisphere
-60.8769,-107.899,Southern Hemisphere
-29.0812,-54.5297,Southern Hemisphere
37.2222,173.6226,Northern Hemisphere
-89.0477,-153.8409,Southern Hemisphere
76.6551,11.5345,Northern Hemisphere
-50.0814,-173.204,Southern Hemisphere
-20.8213,110.5138,Southern Hemisphere
3.781,107.5451,Northern Hemisphere
80.2289,115.2524,Northern Hemisphere
-10.985,-61.7608,Southern Hemisphere
54.7038,6.0497,Northern Hemisphere
17.9127,41.7008,Northern Hemisphere
-59.4931,-136.9338,Southern Hemisphere
-89.9483,-0.5729,Southern Hemisphere
50.3411,71.1258,Northern Hemisphere
15.4944,132.6466,Northern Hemisphere
-77.6489,-128.7911,Southern Hemisphere
59.3577,-117.3429,Northern Hemisphere
83.3918,109.1454,Northern Hemisphere
-54.9855,103.4832,Southern Hemisphere
-43.0006,-160.8363,Southern Hemisphere
-76.9705,-9.5372,Southern Hemisphere
54.5296,-22.2997,Northern Hemisphere
56.3665,124.9545,Northern Hemisphere
83.89,138.5941,Northern Hemisphere
46.3452,-97.4073,Northern Hemisphere
-7.0703,-175.0769,Southern Hemisphere
-69.0717,-65.9409,Southern Hemisphere
88.9556,41.3874,Northern Hemisphere
-33.1685,92.9708,Southern Hemisphere
-88.2498,-135.3136,Southern Hemisphere
-73.2583,-32.2066,Southern Hemisphere
-76.3148,85.78,Southern Hemisphere
-26.3632,48.4336,Southern Hemisphere
80.4813,163.7869,Northern Hemisphere
-0.1801,-47.6228,Southern Hemisphere
67.0936,36.498,Northern Hemisphere
-45.0548,-151.9208,Southern Hemisphere
-70.7959,121.6462,Southern Hemisphere
29.4163,137.564,Northern Hemisphere
7.4653,86.8126,Northern Hemisphere
21.7201,177.365,Northern Hemisphere
71.46,-91.655,Northern Hemisphere
87.191,-129.552,Northern Hemisphere
-50.0233,-170.2533,Southern Hemisphere
53.8686,97.3382,Northern Hemisphere
0.4455,123.541,Northern Hemisphere
-58.5359,125.684,Southern Hemisphere
-7.1873,-177.8724,Southern Hemisphere
-52.0646,-121.4215,Southern Hemisphere
20.3001,98.7414,Northern Hemisphere
-47.315,-69.6449,Southern Hemisphere
-24.1337,-142.1042,Southern Hemisphere
36.1283,153.7787,Northern Hemisphere
-39.6667,-156.395,Southern Hemisphere
13.6607,17.9766,Northern Hemisphere
-41.4092,-102.2006,Southern Hemisphere
-21.441,-7.3534,Southern Hemisphere
-63.0813,-148.2107,Southern Hemisphere
-0.0724,152.8902,Southern Hemisphere
3.0613,141.3599,Northern Hemisphere
-35.9938,-77.7898,Southern Hemisphere
-18.2877,-169.1935,Southern Hemisphere
56.4873,113.3752,Northern Hemisphere
-9.0261,-115.0268,Southern Hemisphere
10.863,-133.6113,Northern Hemisphere
-86.4296,-23.8737,Southern Hemisphere
83.361,103.661,Northern Hemisphere
26.8436,140.4556,Northern Hemisphere
-26.0804,-92.2511,Southern Hemisphere
42.5747,-111.4072,Northern Hemisphere
-38.4258,-153.9273,Southern Hemisphere
-59.8364,-119.2701,Southern Hemisphere
23.6292,152.8021,Northern Hemisphere
-77.1581,-138.9208,Southern Hemisphere
-32.9619,-131.855,Southern Hemisphere
26.036,80.0817,Northern Hemisphere
65.3052,105.6456,Northern Hemisphere
83.7947,33.0995,Northern Hemisphere
-85.8418,-60.8359,Southern Hemisphere
79.2787,14.4117,Northern Hemisphere
-59.9561,-168.5174,Southern Hemisphere
68.1644,4.7457,Northern Hemisphere
-18.5377,-165.0148,Southern Hemisphere
-42.7586,-62.1301,Southern Hemisphere
69.3848,44.5314,Northern Hemisphere
-38.8484,-156.3701,Southern Hemisphere
60.9332,119.4388,Northern Hemisphere
64.8664,85.7079,Northern Hemisphere
85.4967,49.0346,Northern Hemisphere
-9.9279,125.5721,Southern Hemisphere
-58.1334,-66.4114,Southern Hemisphere
24.4532,94.2228,Northern Hemisphere
25.1151,62.4903,Northern Hemisphere
7.1403,79.5349,Northern Hemisphere
-24.159,-125.3569,Southern Hemisphere
-89.9834,-27.3696,Southern Hemisphere
-28.1007,-178.5029,Southern Hemisphere
75.9759,-94.1279,Northern Hemisphere
-88.3561,-127.2739,Southern Hemisphere
-48.3812,-112.7441,Southern Hemisphere
-15.8875,-108.9446,Southern Hemisphere
-60.6115,-109.8498,Southern Hemisphere
-21.8955,-103.9969,Southern Hemisphere
-46.8789,-16.2082,Southern Hemisphere
55.3635,51.2418,Northern Hemisphere
43.7268,74.3227,Northern Hemisphere
63.6268,52.1272,Northern Hemisphere
24.6407,48.9841,Northern Hemisphere
22.0957,3.4912,Northern Hemisphere
-81.0662,-146.5312,Southern Hemisphere
-71.5908,-51.2647,Southern Hemisphere
40.8793,27.1231,Northern Hemisphere
-1.1557,-123.9162,Southern Hemisphere
53.9032,-96.5368,Northern Hemisphere
52.4564,151.8383,Northern Hemisphere
81.2959,139.6175,Northern Hemisphere
-77.1508,-145.4054,Southern Hemisphere
61.4771,149.0854,Northern Hemisphere
-68.0469,-135.1868,Southern Hemisphere
48.8206,132.7714,Northern Hemisphere
-83.9681,-41.2207,Southern Hemisphere
3.805,-94.8914,Northern Hemisphere
32.6596,58.1514,Northern Hemisphere
23.2496,168.7358,Northern Hemisphere
3.7667,114.9336,Northern Hemisphere
-54.2297,155.4584,Southern Hemisphere
-50.7981,-66.0764,Southern Hemisphere
-31.5876,-130.302,Southern Hemisphere
-68.4631,-178.3926,Southern Hemisphere
-82.4412,-94.4513,Southern Hemisphere
17.3182,16.1064,Northern Hemisphere
-61.6143,-68.6439,Southern Hemisphere
77.5528,-67.4762,Northern Hemisphere
-79.2405,-53.7609,Southern Hemisphere
52.4639,41.8814,Northern Hemisphere
86.7016,136.2056,Northern Hemisphere
54.9946,34.7338,Northern Hemisphere
34.065,24.2518,Northern Hemisphere
71.7593,78.75,Northern Hemisphere
-36.9514,-145.8403,Southern Hemisphere
-56.4072,-48.1676,Southern Hemisphere
-40.4416,-15.3947,Southern Hemisphere
9.8137,27.9046,Northern Hemisphere
-36.7789,-113.9197,Southern Hemisphere
-89.8704,-111.7722,Southern Hemisphere
-56.6038,-25.7707,Southern Hemisphere
49.683,129.7806,Northern Hemisphere
28.4921,69.7484,Northern Hemisphere
4.3326,99.2642,Northern Hemisphere
20.3471,115.3627,Northern Hemisphere
-70.1165,-167.9976,Southern Hemisphere
60.3348,157.2287,Northern Hemisphere
-53.6258,-162.2244,Southern Hemisphere
12.7822,118.4258,Northern Hemisphere
4.6478,46.0689,Northern Hemisphere
-24.0563,-167.2427,Southern Hemisphere
77.438,88.453,Northern Hemisphere
70.1581,144.1836,Northern Hemisphere
-79.074,-11.1161,Southern Hemisphere
-15.1284,-52.4819,Southern Hemisphere
58.2557,7.3176,Northern Hemisphere
-77.3301,-9.9714,Southern Hemisphere
82.9056,130.5309,Northern Hemisphere
5.699,94.7146,Northern Hemisphere
-45.2227,-147.7984,Southern Hemisphere
44.855,18.9926,Northern Hemisphere
24.9524,82.5697,Northern Hemisphere
29.7436,-149.9743,Northern Hemisphere
-57.5286,-119.2477,Southern Hemisphere
-61.5282,79.7422,Southern Hemisphere
-26.5817,-1.5367,Southern Hemisphere
-31.5623,-42.4468,Southern Hemisphere
-12.4941,-70.4856,Southern Hemisphere
11.366,137.8275,Northern Hemisphere
76.7064,173.0973,Northern Hemisphere
-9.45,-49.2636,Southern Hemisphere
86.9322,93.1697,Northern Hemisphere
88.8142,54.0601,Northern Hemisphere
-50.0604,3.9062,Southern Hemisphere
57.9492,49.6723,Northern Hemisphere
9.6594,166.666,Northern Hemisphere
-62.1513,-115.982,Southern Hemisphere
-65.0865,-75.212,Southern Hemisphere
-48.0611,-163.4571,Southern Hemisphere
-18.0363,132.1679,Southern Hemisphere
40.2445,31.1224,Northern Hemisphere
58.6269,103.7218,Northern Hemisphere
73.378,54.0708,Northern Hemisphere
41.5421,14.1259,Northern Hemisphere
-79.9339,-117.3726,Southern Hemisphere
57.0855,156.2096,Northern Hemisphere
66.5616,117.5003,Northern Hemisphere
18.4143,139.9354,Northern Hemisphere
-21.1523,-172.5872,Southern Hemisphere
7.1874,90.4323,Northern Hemisphere
-50.2565,-48.3159,Southern Hemisphere
-19.2811,-72.8762,Southern Hemisphere
0.8513,52.1609,Northern Hemisphere
-19.022,-165.1419,Southern Hemisphere
12.8593,71.8544,Northern Hemisphere
-74.6858,-40.7115,Southern Hemisphere
-66.5325,-79.3267,Southern Hemisphere
-2.185,-144.7021,Southern Hemisphere
20.8794,44.3243,Northern Hemisphere
-77.1041,-121.7859,Southern Hemisphere
76.3449,120.9146,Northern Hemisphere
-13.7627,-122.2671,Southern Hemisphere
16.8979,54.8674,Northern Hemisphere
87.7773,178.2287,Northern Hemisphere
-10.4022,-171.922,Southern Hemisphere
57.2709,67.2877,Northern Hemisphere
46.3921,-159.7731,Northern Hemisphere
-80.1832,166.8113,Southern Hemisphere
66.3754,2.472,Northern Hemisphere
34.8831,81.0111,Northern Hemisphere
-85.9053,-83.159,Southern Hemisphere
-53.3158,-133.4416,Southern Hemisphere
-3.0553,-154.5575,Southern Hemisphere
35.7759,104.9409,Northern Hemisphere
29.4351,30.6575,Northern Hemisphere
-38.8776,-68.7663,Southern Hemisphere
-80.4447,-178.4998,Southern Hemisphere
-20.0439,-26.6251,Southern Hemisphere
28.8181,-176.5659,Northern Hemisphere
66.1339,41.6104,Northern Hemisphere
-21.4738,17.9287,Southern Hemisphere
-33.2179,95.6809,Southern Hemisphere
-56.4449,-97.5625,Southern Hemisphere
76.743,44.5306,Northern Hemisphere
5.2948,70.812,Northern Hemisphere
-61.7391,-116.6556,Southern Hemisphere
22.5416,176.084,Northern Hemisphere
0.2253,112.6426,Northern Hemisphere
68.1619,-33.3254,Northern Hemisphere
-84.6961,-129.5651,Southern Hemisphere
-62.6925,118.2477,Southern Hemisphere
-74.1969,-7.091,Southern Hemisphere
20.2407,40.937,Northern Hemisphere
-46.7351,-5.3033,Southern Hemisphere
73.7524,97.6021,Northern Hemisphere
-52.7837,-82.5563,Southern Hemisphere
54.0189,-124.3803,Northern Hemisphere
36.9245,24.3454,Northern Hemisphere
89.2234,-153.8726,Northern Hemisphere
77.9454,-122.8507,Northern Hemisphere
10.3213,-158.6903,Northern Hemisphere
-32.8324,130.8743,Southern Hemisphere
47.7783,-105.4728,Northern Hemisphere
-15.9747,-11.9217,Southern Hemisphere
70.9434,-130.7167,Northern Hemisphere
50.2394,33.2544,Northern Hemisphere
47.2405,48.0353,Northern Hemisphere
12.0678,41.7929,Northern Hemisphere
33.728,123.8654,Northern Hemisphere
-4.2116,-71.1519,Southern Hemisphere
38.1634,153.3833,Northern Hemisphere
-1.5398,-145.2132,Southern Hemisphere
-84.1987,-177.2974,Southern Hemisphere
-41.4254,-46.374,Southern Hemisphere
87.8838,11.9045,Northern Hemisphere
76.8786,-23.9168,Northern Hemisphere
-1.8103,-97.6419,Southern Hemisphere
-45.5789,-172.4713,Southern Hemisphere
42.3597,56.3215,Northern Hemisphere
20.0709,106.885,Northern Hemisphere
4.5415,-38.3544,Northern Hemisphere
3.7168,148.8618,Northern Hemisphere
-82.3651,93.3665,Southern Hemisphere
-18.79,-79.6138,Southern Hemisphere
2.9028,8.8732,Northern Hemisphere
-37.5877,-125.1803,Southern Hemisphere
58.9718,76.0432,Northern Hemisphere
20.3642,93.0545,Northern Hemisphere
-64.3969,-98.6943,Southern Hemisphere
40.0764,140.1716,Northern Hemisphere
78.8116,24.3552,Northern Hemisphere
-15.5593,-147.8019,Southern Hemisphere
16.2568,36.3478,Northern Hemisphere
-8.157,-55.4909,Southern Hemisphere
73.2892,129.3074,Northern Hemisphere
-67.762,-99.1083,Southern Hemisphere
-24.6702,-110.8643,Southern Hemisphere
52.392,170.9557,Northern Hemisphere
-21.8378,-41.7131,Southern Hemisphere
74.2055,118.7155,Northern Hemisphere
-62.9838,32.196,Southern Hemisphere
38.1685,55.7133,Northern Hemisphere
48.3535,112.7615,Northern Hemisphere
-68.8403,-143.4867,Southern Hemisphere
22.0609,82.5557,Northern Hemisphere
63.974,1.0351,Northern Hemisphere
68.8865,105.9952,Northern Hemisphere
-4.3718,-165.7071,Southern Hemisphere
18.0184,98.5215,Northern Hemisphere
21.5579,148.5455,Northern Hemisphere
-81.1946,-62.4102,Southern Hemisphere
-83.3902,120.0594,Southern Hemisphere
60.8426,165.6692,Northern Hemisphere
-81.1744,-147.9153,Southern Hemisphere
30.9763,124.4725,Northern Hemisphere
17.0944,31.9355,Northern Hemisphere
-8.0392,-12.3336,Southern Hemisphere
-73.2373,-113.6575,Southern Hemisphere
-21.7909,-103.0817,Southern Hemisphere
9.0848,24.2182,Northern Hemisphere
35.0315,94.8695,Northern Hemisphere
4.4363,110.1697,Northern Hemisphere
-70.3256,-66.7839,Southern Hemisphere
87.6941,123.9578,Northern Hemisphere
78.1005,-128.3063,Northern Hemisphere
19.592,94.5704,Northern Hemisphere
89.1044,23.3484,Northern Hemisphere
11.2742,113.7344,Northern Hemisphere
-1.3492,-70.307,Southern Hemisphere
37.5457,-179.7154,Northern Hemisphere
-85.6824,-158.7734,Southern Hemisphere
62.6526,179.8177,Northern Hemisphere
-15.4726,-79.1252,Southern Hemisphere
24.7506,36.2137,Northern Hemisphere
-39.3072,-124.6009,Southern Hemisphere
1.2041,1.1036,Northern Hemisphere
33.4504,130.3914,Northern Hemisphere
20.8788,31.6132,Northern Hemisphere
-30.5073,-58.9549,Southern Hemisphere
74.9093,116.2174,Northern Hemisphere
-3.3308,-19.4295,Southern Hemisphere
6.6542,141.118,Northern Hemisphere
-15.4884,-29.681,Southern Hemisphere
-36.1181,-123.2095,Southern Hemisphere
6.4594,123.3888,Northern Hemisphere
53.9164,-116.3528,Northern Hemisphere
84.5304,5.6112,Northern Hemisphere
87.0514,151.633,Northern Hemisphere
12.7767,107.1345,Northern Hemisphere
65.6269,126.9479,Northern Hemisphere
-33.3901,-105.5035,Southern Hemisphere
-0.5302,-98.6569,Southern Hemisphere
81.1308,54.4173,Northern Hemisphere
-69.7984,-39.9977,Southern Hemisphere
74.4037,4.4883,Northern Hemisphere
-3.1206,-145.7619,Southern Hemisphere
76.2546,94.253,Northern Hemisphere
49.596,156.9238,Northern Hemisphere
57.9849,-58.1909,Northern Hemisphere
-66.1109,-97.3137,Southern Hemisphere
38.4619,0.7398,Northern Hemisphere
77.8207,106.9718,Northern Hemisphere
-74.3263,-171.6948,Southern Hemisphere
3.704,56.2465,Northern Hemisphere
13.9608,160.5844,Northern Hemisphere
-32.2415,-130.2031,Southern Hemisphere
-32.553,-158.8228,Southern Hemisphere
-63.1223,-177.2538,Southern Hemisphere
22.1301,37.1839,Northern Hemisphere
-26.9427,-154.5198,Southern Hemisphere
36.7837,44.0685,Northern Hemisphere
-77.1763,-119.027,Southern Hemisphere
-10.1434,-95.2676,Southern Hemisphere
31.5893,9.684,Northern Hemisphere
-13.2362,-72.6982,Southern Hemisphere
16.6961,125.8858,Northern Hemisphere
20.9368,147.1396,Northern Hemisphere
38.3218,96.0273,Northern Hemisphere
85.2627,83.8252,Northern Hemisphere
-66.2768,-14.456,Southern Hemisphere
-5.7103,-56.794,Southern Hemisphere
37.8389,41.705,Northern Hemisphere
-49.717,111.0496,Southern Hemisphere
74.3151,125.9306,Northern Hemisphere
29.7325,158.8327,Northern Hemisphere
-8.409,-94.4398,Southern Hemisphere
-26.7407,-149.2557,Southern Hemisphere
48.2295,22.9309,Northern Hemisphere
-71.4722,-36.5836,Southern Hemisphere
-31.3434,-37.3624,Southern Hemisphere
5.8942,74.4195,Northern Hemisphere
21.7575,175.3005,Northern Hemisphere
-20.913,-33.4952,Southern Hemisphere
16.3746,78.3637,Northern Hemisphere
51.7188,42.5078,Northern Hemisphere
29.2702,167.5554,Northern Hemisphere
13.3539,106.5894,Northern Hemisphere
-6.6765,-32.0359,Southern Hemisphere
-58.2887,12.5294,Southern Hemisphere
-70.426,-41.1582,Southern Hemisphere
-21.796,-61.1703,Southern Hemisphere
-73.7041,-20.2929,Southern Hemisphere
72.5861,0.0332,Northern Hemisphere
-63.5894,-84.374,Southern Hemisphere
-19.8031,-144.78,Southern Hemisphere
32.673,102.6498,Northern Hemisphere
74.3768,169.8,Northern Hemisphere
-11.7491,61.9676,Southern Hemisphere
-73.9283,-2.4441,Southern Hemisphere
-17.2445,-127.0468,Southern Hemisphere
-23.5399,-170.4371,Southern Hemisphere
36.6037,64.664,Northern Hemisphere
65.0246,-137.6566,Northern Hemisphere
36.3999,57.2629,Northern Hemisphere
-21.0979,-81.8786,Southern Hemisphere
29.2478,33.8808,Northern Hemisphere
-20.7729,151.1933,Southern Hemisphere
-62.2319,120.6119,Southern Hemisphere
-65.8301,-177.1726,Southern Hemisphere
39.8411,78.6123,Northern Hemisphere
88.2392,115.6037,Northern Hemisphere
-15.146,-37.9929,Southern Hemisphere
18.7973,32.3635,Northern Hemisphere
1.6947,81.0082,Northern Hemisphere
-26.0447,-71.1768,Southern Hemisphere
14.0289,42.615,Northern Hemisphere
0.3112,98.3099,Northern Hemisphere
-23.9454,102.2669,Southern Hemisphere
36.8789,86.6759,Northern Hemisphere
34.2895,131.6328,Northern Hemisphere
87.0442,-39.8034,Northern Hemisphere
-6.3115,-19.8152,Southern Hemisphere
-74.0797,-46.4965,Southern Hemisphere
82.874,114.0638,Northern Hemisphere
53.6577,9.4994,Northern Hemisphere
-28.1617,-95.6036,Southern Hemisphere
2.2794,132.0866,Northern Hemisphere
-14.2171,143.6802,Southern Hemisphere
-37.9425,-13.8844,Southern Hemisphere
44.8966,101.4671,Northern Hemisphere
-78.9448,-149.5657,Southern Hemisphere
-80.7084,145.6012,Southern Hemisphere
22.3771,14.8518,Northern Hemisphere
1.0073,-129.9872,Northern Hemisphere
-66.143,-25.5855,Southern Hemisphere
-87.4435,-148.5695,Southern Hemisphere
16.5186,80.3976,Northern Hemisphere
55.4113,126.1395,Northern Hemisphere
-2.7147,-24.8374,Southern Hemisphere
-28.2874,-153.8874,Southern Hemisphere
78.1095,89.2707,Northern Hemisphere
88.8454,42.8305,Northern Hemisphere
-10.7667,-142.0458,Southern Hemisphere
42.185,115.607,Northern Hemisphere
45.9871,30.1681,Northern Hemisphere
-18.2259,-45.6929,Southern Hemisphere
45.437,68.3641,Northern Hemisphere
37.0094,26.127,Northern Hemisphere
66.65,166.9001,Northern Hemisphere
-9.2123,-6.8827,Southern Hemisphere
32.9177,165.1882,Northern Hemisphere
24.7363,-102.2785,Northern Hemisphere
75.2476,-119.7059,Northern Hemisphere
-41.9242,-62.2182,Southern Hemisphere
-19.5923,-45.1636,Southern Hemisphere
42.1764,35.0866,Northern Hemisphere
-29.2668,-147.615,Southern Hemisphere
8.5703,149.7041,Northern Hemisphere
-87.8469,-161.2967,Southern Hemisphere
-9.7304,-129.0065,Southern Hemisphere
-55.2457,-163.4506,Southern Hemisphere
78.931,150.3826,Northern Hemisphere
81.088,127.4535,Northern Hemisphere
-68.4041,23.3833,Southern Hemisphere
28.151,-78.1076,Northern Hemisphere
84.0898,-54.7823,Northern Hemisphere
-44.3996,-11.4872,Southern Hemisphere
24.9805,-130.251,Northern Hemisphere
-13.143,138.5785,Southern Hemisphere
-31.7873,-166.6805,Southern Hemisphere
49.8791,59.8779,Northern Hemisphere
-79.1894,47.6397,Southern Hemisphere
-10.6965,-12.8545,Southern Hemisphere
19.8543,88.5703,Northern Hemisphere
-64.1029,-140.6904,Southern Hemisphere
25.8009,-51.2279,Northern Hemisphere
-71.4083,-77.158,Southern Hemisphere
-44.8927,-18.6278,Southern Hemisphere
-63.2062,-12.0791,Southern Hemisphere
29.6291,126.0099,Northern Hemisphere
72.8312,92.7689,Northern Hemisphere
79.184,78.4904,Northern Hemisphere
61.9288,141.3687,Northern Hemisphere
7.2232,171.748,Northern Hemisphere
57.2358,102.1039,Northern Hemisphere
78.3076,122.7304,Northern Hemisphere
-17.8893,-7.4117,Southern Hemisphere
-73.6799,-7.0334,Southern Hemisphere
-75.5178,-42.0285,Southern Hemisphere
26.6027,7.0796,Northern Hemisphere
-20.8505,-54.7412,Southern Hemisphere
71.3629,64.667,Northern Hemisphere
-74.7248,-47.6416,Southern Hemisphere
-64.8103,-50.447,Southern Hemisphere
16.7302,11.3387,Northern Hemisphere
7.2994,96.1092,Northern Hemisphere
60.1651,179.2501,Northern Hemisphere
-83.3323,-38.1999,Southern Hemisphere
-82.2934,-34.7213,Southern Hemisphere
30.117,122.054,Northern Hemisphere
67.366,104.2822,Northern Hemisphere
76.4668,25.4863,Northern Hemisphere
27.6897,165.2434,Northern Hemisphere
-81.7557,-156.5032,Southern Hemisphere
-58.9952,-124.6793,Southern Hemisphere
52.8655,30.7241,Northern Hemisphere
16.3876,19.1396,Northern Hemisphere
-0.5142,-140.2969,Southern Hemisphere
54.8016,146.0738,Northern Hemisphere
86.7947,58.3623,Northern Hemisphere
85.6536,24.7193,Northern Hemisphere
60.5569,137.561,Northern Hemisphere
16.7553,21.7342,Northern Hemisphere
-64.5774,-54.6668,Southern Hemisphere
9.6134,166.6216,Northern Hemisphere
-82.6742,-27.474,Southern Hemisphere
20.2395,2.8135,Northern Hemisphere
-2.3459,-147.7057,Southern Hemisphere
-73.9546,-20.3553,Southern Hemisphere
-15.08,-40.9387,Southern Hemisphere
34.6245,115.1686,Northern Hemisphere
4.1556,168.8561,Northern Hemisphere
19.8968,32.4001,Northern Hemisphere
-0.0202,112.8945,Southern Hemisphere
50.8649,0.8226,Northern Hemisphere
-47.585,-84.5642,Southern Hemisphere
-72.7769,-42.9969,Southern Hemisphere
7.1501,138.6596,Northern Hemisphere
28.6789,34.8694,Northern Hemisphere
53.3903,174.3433,Northern Hemisphere
-4.6057,-59.3743,Southern Hemisphere
-82.2392,-128.6884,Southern Hemisphere
-11.7591,-35.0723,Southern Hemisphere
46.5134,133.275,Northern Hemisphere
76.475,141.3886,Northern Hemisphere
-2.6889,-18.8857,Southern Hemisphere
39.8526,58.675,Northern Hemisphere
-54.2247,-121.3767,Southern Hemisphere
50.2156,17.6515,Northern Hemisphere
42.7946,-112.4042,Northern Hemisphere
-50.2807,-92.8066,Southern Hemisphere
70.288,167.0197,Northern Hemisphere
-8.1016,-155.4472,Southern Hemisphere
39.5678,175.6001,Northern Hemisphere
-53.602,-55.4021,Southern Hemisphere
-79.2627,-26.7028,Southern Hemisphere
-7.4558,-118.1563,Southern Hemisphere
69.5536,142.1185,Northern Hemisphere
24.8399,30.5884,Northern Hemisphere
84.6245,-164.4346,Northern Hemisphere
64.2553,179.2196,Northern Hemisphere
16.4846,50.2508,Northern Hemisphere
41.4032,44.3978,Northern Hemisphere
-31.0867,-19.4719,Southern Hemisphere
16.5189,103.2661,Northern Hemisphere
-89.086,7.2106,Southern Hemisphere
-5.2825,-173.9483,Southern Hemisphere
5.6019,143.6432,Northern Hemisphere
57.8324,43.2921,Northern Hemisphere
10.5277,131.7215,Northern Hemisphere
80.9881,53.2423,Northern Hemisphere
26.5752,86.3609,Northern Hemisphere
-35.1294,-25.574,Southern Hemisphere
44.5116,81.8713,Northern Hemisphere
48.9303,-107.0351,Northern Hemisphere
52.1746,83.5732,Northern Hemisphere
24.0124,-167.2743,Northern Hemisphere
70.8182,5.8886,Northern Hemisphere
-13.3376,-9.7028,Southern Hemisphere
7.6383,141.7845,Northern Hemisphere
-75.4274,132.4369,Southern Hemisphere
-80.1339,121.4375,Southern Hemisphere
69.836,65.8064,Northern Hemisphere
21.444,31.5481,Northern Hemisphere
10.5823,127.6807,Northern Hemisphere
-53.1517,42.9539,Southern Hemisphere
-69.5596,-10.9534,Southern Hemisphere
14.4215,-142.2371,Northern Hemisphere
44.103,63.4881,Northern Hemisphere
-41.8756,-130.1138,Southern Hemisphere
-78.5935,-92.4792,Southern Hemisphere
4.8029,127.7686,Northern Hemisphere
32.0955,52.6076,Northern Hemisphere
21.7712,170.1658,Northern Hemisphere
55.5833,-168.187,Northern Hemisphere
70.5426,14.4307,Northern Hemisphere
71.6303,172.1928,Northern Hemisphere
-70.3143,-54.5252,Southern Hemisphere
-0.6608,93.7238,Southern Hemisphere
22.9097,174.5234,Northern Hemisphere
7.4583,62.406,Northern Hemisphere
-10.1052,-127.527,Southern Hemisphere
-78.6691,41.8191,Southern Hemisphere
80.5408,74.1045,Northern Hemisphere
-28.2974,-121.2648,Southern Hemisphere
16.8043,151.5434,Northern Hemisphere
-9.8539,-156.2482,Southern Hemisphere
52.0827,46.8013,Northern Hemisphere
-2.8362,138.555,Southern Hemisphere
-81.4826,-97.9332,Southern Hemisphere
-60.0546,128.1262,Southern Hemisphere
-38.6556,151.0797,Southern Hemisphere
34.7147,27.6273,Northern Hemisphere
-47.177,-123.0073,Southern Hemisphere
-67.2348,-146.7906,Southern Hemisphere
11.2477,57.0499,Northern Hemisphere
-28.1075,-82.824,Southern Hemisphere
-60.7324,-14.3219,Southern Hemisphere
-17.1788,-153.8309,Southern Hemisphere
-7.5527,-179.227,Southern Hemisphere
42.9291,-120.3695,Northern Hemisphere
36.9812,52.1689,Northern Hemisphere
79.9217,-76.729,Northern Hemisphere
-63.525,-16.7615,Southern Hemisphere
-10.421,-48.3047,Southern Hemisphere
72.0314,99.1728,Northern Hemisphere
-34.5452,-28.6422,Southern Hemisphere
-9.7249,-170.0939,Southern Hemisphere
25.4363,39.9859,Northern Hemisphere
78.4197,4.0588,Northern Hemisphere
6.9142,120.8804,Northern Hemisphere
-74.2722,-144.999,Southern Hemisphere
-32.8036,-10.1876,Southern Hemisphere
73.5205,26.6303,Northern Hemisphere
63.6847,67.1096,Northern Hemisphere
-38.7629,-4.0457,Southern Hemisphere
67.3743,131.0136,Northern Hemisphere
-10.0403,144.6634,Southern Hemisphere
-38.0459,-5.3351,Southern Hemisphere
-13.7102,25.1222,Southern Hemisphere
15.6924,37.4011,Northern Hemisphere
-4.5696,177.5949,Southern Hemisphere
-78.0992,136.1005,Southern Hemisphere
-74.0793,-15.4061,Southern Hemisphere
-15.3875,-52.1555,Southern Hemisphere
45.9439,33.4812,Northern Hemisphere
-21.2815,-172.3981,Southern Hemisphere
58.7247,54.7046,Northern Hemisphere
10.6706,4.8312,Northern Hemisphere
-89.5596,-7.9152,Southern Hemisphere
60.1638,117.6863,Northern Hemisphere
70.6836,88.5396,Northern Hemisphere
33.8118,21.4838,Northern Hemisphere
-40.1009,12.0105,Southern Hemisphere
44.2018,101.8034,Northern Hemisphere
66.3023,85.6873,Northern Hemisphere
34.9641,92.2547,Northern Hemisphere
13.5475,29.3125,Northern Hemisphere
-79.4681,-21.9029,Southern Hemisphere
-65.6105,-130.9193,Southern Hemisphere
-14.4875,64.0772,Southern Hemisphere
-37.8259,-11.4629,Southern Hemisphere
2.496,32.9845,Northern Hemisphere
-72.9884,-82.1318,Southern Hemisphere
67.0398,123.2941,Northern Hemisphere
-35.807,-56.0976,Southern Hemisphere
-72.75,-31.8033,Southern Hemisphere
-87.6784,-112.8574,Southern Hemisphere
-2.7182,-16.0582,Southern Hemisphere
-71.5648,-140.1996,Southern Hemisphere
-56.085,110.4171,Southern Hemisphere
59.6549,95.7772,Northern Hemisphere
9.2003,20.514,Northern Hemisphere
-7.1116,-32.6079,Southern Hemisphere
76.2138,56.0832,Northern Hemisphere
-24.7377,-19.8493,Southern Hemisphere
17.5768,61.5681,Northern Hemisphere
37.7811,146.6233,Northern Hemisphere
-49.9756,25.6247,Southern Hemisphere
-49.2166,-156.5607,Southern Hemisphere
-75.8511,-38.8746,Southern Hemisphere
-76.0076,-43.6799,Southern Hemisphere
-82.347,-37.2501,Southern Hemisphere
