latitude,longitude,classification
-2,-35.2295,Southern Hemisphere
1,4.0947,Northern Hemisphere
-1,-141.8624,Southern Hemisphere
1,112.1476,Northern Hemisphere
-1,-59.7131,Southern Hemisphere
2,119.4351,Northern Hemisphere
-2,-169.1802,Southern Hemisphere
-1,-68.7663,Southern Hemisphere
-2,-9.8682,Southern Hemisphere
-2,-131.1641,Southern Hemisphere
1,3.4341,Northern Hemisphere
2,68.5262,Northern Hemisphere
-2,-92.7608,Southern Hemisphere
-2,-89.8829,Southern Hemisphere
2,128.2445,Northern Hemisphere
-2,-84.7052,Southern Hemisphere
1,133.9903,Northern Hemisphere
-2,-116.6556,Southern Hemisphere
1,176.084,Northern Hemisphere
1,112.6426,Northern Hemisphere
2,146.6746,Northern Hemisphere
-2,-9.159,Southern Hemisphere
-1,-18.5084,Southern Hemisphere
-1,-111.2027,Southern Hemisphere
-1,-76.8783,Southern Hemisphere
2,163.7524,Northern Hemisphere
1,23.719,Northern Hemisphere
-1,-56.8712,Southern Hemisphere
-1,-124.3803,Southern Hemisphere
-1,-16.3796,Southern Hemisphere
-1,-78.328,Southern Hemisphere
-1,-79.6787,Southern Hemisphere
-2,-28.8859,Southern Hemisphere
-1,-42.2217,Southern Hemisphere
2,54.6027,Northern Hemisphere
1,33.828,Northern Hemisphere
-1,-42.7595,Southern Hemisphere
1,110.2252,Northern Hemisphere
-1,-175.3048,Southern Hemisphere
-2,-94.2116,Southern Hemisphere
2,67.3127,Northern Hemisphere
2,24.7523,Northern Hemisphere
-1,-106.454,Southern Hemisphere
-2,-8.9644,Southern Hemisphere
-1,-2.1162,Southern Hemisphere
-1,-13.1214,Southern Hemisphere
2,88.1897,Northern Hemisphere
1,159.7656,Northern Hemisphere
2,7.5287,Northern Hemisphere
2,70.9471,Northern Hemisphere
-2,-98.7103,Southern Hemisphere
-2,-135.7701,Southern Hemisphere
2,7.0653,Northern Hemisphere
2,113.5167,Northern Hemisphere
-2,-100.8803,Southern Hemisphere
1,51.4646,Northern Hemisphere
-1,-69.6358,Southern Hemisphere
-2,-17.3384,Southern Hemisphere
2,81.3057,Northern Hemisphere
-2,-74.6194,Southern Hemisphere
-1,-121.777,Southern Hemisphere
-2,-73.7432,Southern Hemisphere
-1,-163.7677,Southern Hemisphere
1,163.2892,Northern Hemisphere
-1,-157.762,Southern Hemisphere
-2,-65.867,Southern Hemisphere
-2,-110.8643,Southern Hemisphere
-1,-111.4907,Southern Hemisphere
-1,-78.2115,Southern Hemisphere
-1,-153.9707,Southern Hemisphere
-2,-124.2867,Southern Hemisphere
2,32.5253,Northern Hemisphere
-1,-179.3641,Southern Hemisphere
1,89.573,Northern Hemisphere
2,1.0351,Northern Hemisphere
2,105.9952,Northern Hemisphere
2,79.5376,Northern Hemisphere
-2,-81.4785,Southern Hemisphere
-1,-153.3139,Southern Hemisphere
1,153.6893,Northern Hemisphere
1,15.7865,Northern Hemisphere
-2,-147.9153,Southern Hemisphere
1,124.4725,Northern Hemisphere
-1,-45.1197,Southern Hemisphere
1,16.7627,Northern Hemisphere
1,161.5554,Northern Hemisphere
-2,-28.2043,Southern Hemisphere
-2,-155.7818,Southern Hemisphere
1,74.4764,Northern Hemisphere
-1,-69.8303,Southern Hemisphere
-2,-3.717,Southern Hemisphere
-2,-56.0422,Southern Hemisphere
1,152.6036,Northern Hemisphere
1,179.1044,Northern Hemisphere
1,110.5722,Northern Hemisphere
2,113.7344,Northern Hemisphere
2,159.0595,Northern Hemisphere
-1,-3.7336,Southern Hemisphere
-2,-96.3206,Southern Hemisphere
-2,-142.6804,Southern Hemisphere
2,60.0826,Northern Hemisphere
-1,-143.7863,Southern Hemisphere
1,12.2105,Northern Hemisphere
1,58.3063,Northern Hemisphere
-2,-120.0091,Southern Hemisphere
2,110.8788,Northern Hemisphere
-2,-145.0772,Southern Hemisphere
1,86.2395,Northern Hemisphere
2,116.2174,Northern Hemisphere
2,82.9112,Northern Hemisphere
1,146.55,Northern Hemisphere
-2,-126.1181,Southern Hemisphere
1,3.3693,Northern Hemisphere
1,159.8453,Northern Hemisphere
1,26.8749,Northern Hemisphere
-2,-112.4567,Southern Hemisphere
-1,-109.8781,Southern Hemisphere
-2,-44.7228,Southern Hemisphere
1,48.8695,Northern Hemisphere
-2,-137.2244,Southern Hemisphere
2,54.4732,Northern Hemisphere
1,67.3588,Northern Hemisphere
-2,-15.5963,Southern Hemisphere
2,143.8246,Northern Hemisphere
-1,-13.7454,Southern Hemisphere
1,25.7931,Northern Hemisphere
-2,-11.1557,Southern Hemisphere
-1,-173.4205,Southern Hemisphere
2,94.0221,Northern Hemisphere
-2,-172.0746,Southern Hemisphere
-2,-19.9465,Southern Hemisphere
-2,-61.3828,Southern Hemisphere
1,136.5289,Northern Hemisphere
-1,-145.3418,Southern Hemisphere
1,139.1017,Northern Hemisphere
-2,-151.6507,Southern Hemisphere
-2,-67.8699,Southern Hemisphere
-2,-116.9427,Southern Hemisphere
1,169.79,Northern Hemisphere
1,30.8295,Northern Hemisphere
1,60.973,Northern Hemisphere
2,5.2187,Northern Hemisphere
-2,-170.316,Southern Hemisphere
2,126.842,Northern Hemisphere
2,56.2393,Northern Hemisphere
-1,-59.2434,Southern Hemisphere
-2,-43.9663,Southern Hemisphere
2,16.7249,Northern Hemisphere
2,55.8705,Northern Hemisphere
2,170.5407,Northern Hemisphere
-1,-68.9504,Southern Hemisphere
1,125.9306,Northern Hemisphere
1,158.8327,Northern Hemisphere
2,11.7657,Northern Hemisphere
-2,-96.9765,Southern Hemisphere
-1,-117.2492,Southern Hemisphere
-1,-106.9765,Southern Hemisphere
-2,-63.0987,Southern Hemisphere
1,72.147,Northern Hemisphere
2,43.8644,Northern Hemisphere
-1,-110.913,Southern Hemisphere
1,124.9308,Northern Hemisphere
2,78.3637,Northern Hemisphere
1,42.5078,Northern Hemisphere
-2,-51.8564,Southern Hemisphere
2,107.2936,Northern Hemisphere
1,147.9641,Northern Hemisphere
-1,-106.9571,Southern Hemisphere
-2,-72.647,Southern Hemisphere
2,116.098,Northern Hemisphere
-2,-32.934,Southern Hemisphere
-2,-61.0413,Southern Hemisphere
2,70.1969,Northern Hemisphere
2,122.673,Northern Hemisphere
1,142.9824,Northern Hemisphere
1,168.6018,Northern Hemisphere
1,104.8909,Northern Hemisphere
2,153.4509,Northern Hemisphere
-2,-81.2007,Southern Hemisphere
-2,-79.1946,Southern Hemisphere
1,50.7977,Northern Hemisphere
-2,-53.6001,Southern Hemisphere
2,128.1193,Northern Hemisphere
2,98.1214,Northern Hemisphere
-1,-146.1192,Southern Hemisphere
2,64.8518,Northern Hemisphere
2,179.5421,Northern Hemisphere
-1,-167.0857,Southern Hemisphere
-2,-20.72,Southern Hemisphere
2,24.4396,Northern Hemisphere
-1,-105.146,Southern Hemisphere
2,125.1703,Northern Hemisphere
2,81.791,Northern Hemisphere
2,81.0082,Northern Hemisphere
1,76.4589,Northern Hemisphere
-2,-27.5753,Southern Hemisphere
-1,-131.5349,Southern Hemisphere
1,6.8157,Northern Hemisphere
2,20.3696,Northern Hemisphere
2,14.4114,Northern Hemisphere
1,14.0822,Northern Hemisphere
-2,-66.4807,Southern Hemisphere
-2,-82.9445,Southern Hemisphere
1,162.6453,Northern Hemisphere
-2,-87.7206,Southern Hemisphere
2,59.6725,Northern Hemisphere
1,143.6802,Northern Hemisphere
1,125.1092,Northern Hemisphere
1,101.4671,Northern Hemisphere
-2,-75.9346,Southern Hemisphere
-2,-127.4844,Southern Hemisphere
-2,-165.1482,Southern Hemisphere
-2,-129.9872,Southern Hemisphere
-1,-130.4609,Southern Hemisphere
1,20.0789,Northern Hemisphere
-1,-46.9859,Southern Hemisphere
2,31.5719,Northern Hemisphere
-1,-36.113,Southern Hemisphere
-2,-164.8077,Southern Hemisphere
-1,-32.0897,Southern Hemisphere
2,74.3306,Northern Hemisphere
2,79.2333,Northern Hemisphere
-1,-47.815,Southern Hemisphere
1,47.5912,Northern Hemisphere
-2,-96.4773,Southern Hemisphere
2,134.3071,Northern Hemisphere
-1,-52.9906,Southern Hemisphere
2,95.4796,Northern Hemisphere
2,166.9001,Northern Hemisphere
2,56.824,Northern Hemisphere
-2,-84.3672,Southern Hemisphere
1,77.7215,Northern Hemisphere
1,48.0758,Northern Hemisphere
-2,-74.8482,Southern Hemisphere
2,134.8364,Northern Hemisphere
-1,-58.0107,Southern Hemisphere
-1,-178.096,Southern Hemisphere
-2,-177.8469,Southern Hemisphere
-2,-56.6101,Southern Hemisphere
1,50.9935,Northern Hemisphere
-1,-68.5085,Southern Hemisphere
-2,-61.811,Southern Hemisphere
-1,-65.1451,Southern Hemisphere
-2,-71.1566,Southern Hemisphere
2,161.9815,Northern Hemisphere
-1,-54.7823,Southern Hemisphere
1,118.886,Northern Hemisphere
-2,-13.9148,Southern Hemisphere
1,124.5999,Northern Hemisphere
1,140.5316,Northern Hemisphere
1,68.9038,Northern Hemisphere
1,46.4829,Northern Hemisphere
1,12.4917,Northern Hemisphere
-1,-147.8804,Southern Hemisphere
2,97.3138,Northern Hemisphere
2,115.8009,Northern Hemisphere
2,18.5917,Northern Hemisphere
-2,-49.0419,Southern Hemisphere
2,89.5862,Northern Hemisphere
-2,-60.3709,Southern Hemisphere
1,59.3696,Northern Hemisphere
2,92.7689,Northern Hemisphere
2,72.7043,Northern Hemisphere
-2,-179.4047,Southern Hemisphere
2,96.3547,Northern Hemisphere
1,54.5091,Northern Hemisphere
-2,-7.4117,Southern Hemisphere
-2,-26.3984,Southern Hemisphere
1,82.7351,Northern Hemisphere
1,31.7913,Northern Hemisphere
-2,-61.0679,Southern Hemisphere
1,161.3629,Northern Hemisphere
1,159.3385,Northern Hemisphere
2,25.1897,Northern Hemisphere
-1,-0.651,Southern Hemisphere
-1,-168.6613,Southern Hemisphere
1,173.6917,Northern Hemisphere
2,2.9553,Northern Hemisphere
1,141.8001,Northern Hemisphere
-2,-141.8979,Southern Hemisphere
2,156.636,Northern Hemisphere
-1,-138.0626,Southern Hemisphere
-2,-154.5137,Southern Hemisphere
-2,-14.7566,Southern Hemisphere
-2,-63.2184,Southern Hemisphere
-2,-171.0076,Southern Hemisphere
1,17.5126,Northern Hemisphere
-1,-168.4876,Southern Hemisphere
-2,-72.9041,Southern Hemisphere
-1,-143.5246,Southern Hemisphere
1,176.7947,Northern Hemisphere
2,175.6536,Northern Hemisphere
-1,-6.3554,Southern Hemisphere
-1,-73.2447,Southern Hemisphere
1,49.3008,Northern Hemisphere
2,66.5869,Northern Hemisphere
-1,-13.3784,Southern Hemisphere
-2,-37.6106,Southern Hemisphere
2,2.8135,Northern Hemisphere
2,1.3003,Northern Hemisphere
-2,-73.1285,Southern Hemisphere
1,145.3341,Northern Hemisphere
2,37.1088,Northern Hemisphere
1,74.1656,Northern Hemisphere
-1,-173.2282,Southern Hemisphere
-1,-69.831,Southern Hemisphere
-2,-39.1351,Southern Hemisphere
1,100.3879,Northern Hemisphere
-1,-84.5642,Southern Hemisphere
-2,-24.7084,Southern Hemisphere
-1,-67.2364,Southern Hemisphere
-1,-145.1306,Southern Hemisphere
-1,-5.6567,Southern Hemisphere
2,28.7567,Northern Hemisphere
-2,-114.4452,Southern Hemisphere
-1,-119.827,Southern Hemisphere
2,133.275,Northern Hemisphere
-1,-174.7683,Southern Hemisphere
-2,-137.646,Southern Hemisphere
2,58.675,Northern Hemisphere
-1,-18.2929,Southern Hemisphere
-1,-121.2962,Southern Hemisphere
-2,-105.7328,Southern Hemisphere
-1,-140.2807,Southern Hemisphere
2,9.7811,Northern Hemisphere
2,167.0197,Northern Hemisphere
2,67.2273,Northern Hemisphere
2,113.7638,Northern Hemisphere
1,22.8981,Northern Hemisphere
-2,-160.0003,Southern Hemisphere
2,30.8162,Northern Hemisphere
1,53.1291,Northern Hemisphere
-1,-65.1601,Southern Hemisphere
-1,-80.504,Southern Hemisphere
-1,-25.7447,Southern Hemisphere
2,38.9597,Northern Hemisphere
2,50.2508,Northern Hemisphere
2,44.3978,Northern Hemisphere
1,40.0332,Northern Hemisphere
-1,-18.3147,Southern Hemisphere
2,7.2106,Northern Hemisphere
2,90.7589,Northern Hemisphere
2,86.2685,Northern Hemisphere
-2,-136.7079,Southern Hemisphere
-2,-106.8087,Southern Hemisphere
-1,-126.7577,Southern Hemisphere
-2,-59.5736,Southern Hemisphere
-1,-25.574,Southern Hemisphere
-2,-96.5231,Southern Hemisphere
-1,-107.0351,Southern Hemisphere
1,126.7024,Northern Hemisphere
-2,-167.2743,Southern Hemisphere
1,53.3862,Northern Hemisphere
1,110.2502,Northern Hemisphere
-1,-165.4274,Southern Hemisphere
1,9.8661,Northern Hemisphere
1,19.974,Northern Hemisphere
1,7.3574,Northern Hemisphere
1,100.5823,Northern Hemisphere
-2,-40.7564,Southern Hemisphere
-1,-137.0461,Southern Hemisphere
-2,-47.2716,Southern Hemisphere
-1,-43.0405,Southern Hemisphere
1,48.1244,Northern Hemisphere
2,11.4065,Northern Hemisphere
1,90.261,Northern Hemisphere
-2,-84.2572,Southern Hemisphere
1,66.2663,Northern Hemisphere
-2,-20.8838,Southern Hemisphere
-2,-18.3697,Southern Hemisphere
1,13.8505,Northern Hemisphere
-1,-54.5252,Southern Hemisphere
2,36.7661,Northern Hemisphere
-2,-5.4766,Southern Hemisphere
-1,-104.3766,Southern Hemisphere
-2,-168.6691,Southern Hemisphere
-1,-86.4683,Southern Hemisphere
1,61.7026,Northern Hemisphere
1,119.854,Northern Hemisphere
2,102.1053,Northern Hemisphere
1,46.8013,Northern Hemisphere
2,51.8663,Northern Hemisphere
-2,-128.8112,Southern Hemisphere
-1,-151.0578,Southern Hemisphere
1,31.5647,Northern Hemisphere
-1,-158.9549,Southern Hemisphere
1,79.36,Northern Hemisphere
1,101.2477,Northern Hemisphere
-2,-3.9559,Southern Hemisphere
-1,-82.824,Southern Hemisphere
-1,-158.1318,Southern Hemisphere
-2,-90.105,Southern Hemisphere
-1,-12.994,Southern Hemisphere
-1,-47.0709,Southern Hemisphere
1,53.2002,Northern Hemisphere
1,135.7491,Northern Hemisphere
-1,-48.8621,Southern Hemisphere
2,20.2168,Northern Hemisphere
2,25.0962,Northern Hemisphere
-2,-107.7066,Southern Hemisphere
-1,-163.3534,Southern Hemisphere
-2,-144.873,Southern Hemisphere
-1,-41.9229,Southern Hemisphere
-1,-83.0858,Southern Hemisphere
2,172.3723,Northern Hemisphere
2,57.1964,Northern Hemisphere
-2,-115.0083,Southern Hemisphere
-1,-103.0247,Southern Hemisphere
2,51.2371,Northern Hemisphere
1,80.2037,Northern Hemisphere
-2,-20.1951,Southern Hemisphere
2,51.9541,Northern Hemisphere
2,74.5549,Northern Hemisphere
-2,-125.4184,Southern Hemisphere
1,172.8172,Northern Hemisphere
2,73.7029,Northern Hemisphere
1,100.0465,Northern Hemisphere
-1,-30.1889,Southern Hemisphere
1,7.6019,Northern Hemisphere
1,54.7046,Northern Hemisphere
2,142.4195,Northern Hemisphere
-1,-7.9152,Southern Hemisphere
2,119.8644,Northern Hemisphere
1,88.5396,Northern Hemisphere
-1,-42.3507,Southern Hemisphere
2,12.0105,Northern Hemisphere
1,101.8034,Northern Hemisphere
1,85.6873,Northern Hemisphere
-2,-48.0677,Southern Hemisphere
-2,-150.6875,Southern Hemisphere
-2,-97.0121,Southern Hemisphere
-1,-170.4801,Southern Hemisphere
1,164.1788,Northern Hemisphere
1,52.4995,Northern Hemisphere
-2,-42.0404,Southern Hemisphere
-1,-72.2228,Southern Hemisphere
-1,-22.9602,Southern Hemisphere
1,125.6342,Northern Hemisphere
1,104.4084,Northern Hemisphere
-1,-86.7293,Southern Hemisphere
1,74.159,Northern Hemisphere
-1,-152.1801,Southern Hemisphere
-1,-36.8808,Southern Hemisphere
-2,-15.1144,Southern Hemisphere
-2,-13.7862,Southern Hemisphere
2,124.3891,Northern Hemisphere
-1,-19.8493,Southern Hemisphere
1,54.8432,Northern Hemisphere
-2,-25.7733,Southern Hemisphere
-1,-124.6629,Southern Hemisphere
-1,-165.8511,Southern Hemisphere
-2,-40.5554,Southern Hemisphere
2,19.4071,Northern Hemisphere
-2,-16.4647,Southern Hemisphere
-2,-59.8344,Southern Hemisphere
-2,-14.3823,Southern Hemisphere
-1,-143.9956,Southern Hemisphere
1,26.2003,Northern Hemisphere
1,62.6106,Northern Hemisphere
-1,-39.4556,Southern Hemisphere
-1,-167.6993,Southern Hemisphere
-2,-51.1539,Southern Hemisphere
1,135.7232,Northern Hemisphere
-2,-162.2366,Southern Hemisphere
-1,-26.7666,Southern Hemisphere
2,106.0885,Northern Hemisphere
2,19.3184,Northern Hemisphere
1,76.3365,Northern Hemisphere
-1,-42.9463,Southern Hemisphere
1,19.8569,Northern Hemisphere
-1,-114.9749,Southern Hemisphere
1,7.3095,Northern Hemisphere
1,69.2606,Northern Hemisphere
2,56.1612,Northern Hemisphere
2,73.3108,Northern Hemisphere
2,12.5296,Northern Hemisphere
2,66.1395,Northern Hemisphere
-2,-91.5033,Southern Hemisphere
-2,-85.9208,Southern Hemisphere
-2,-108.9339,Southern Hemisphere
-2,-19.363,Southern Hemisphere
-1,-4.4627,Southern Hemisphere
1,151.9253,Northern Hemisphere
2,150.8596,Northern Hemisphere
2,128.4289,Northern Hemisphere
1,144.1772,Northern Hemisphere
2,120.0019,Northern Hemisphere
2,92.0546,Northern Hemisphere
-1,-160.5534,Southern Hemisphere
1,41.5479,Northern Hemisphere
-1,-47.1963,Southern Hemisphere
-2,-175.1852,Southern Hemisphere
-1,-57.7432,Southern Hemisphere
-1,-67.8181,Southern Hemisphere
-2,-86.4092,Southern Hemisphere
2,36.3477,Northern Hemisphere
2,47.0997,Northern Hemisphere
1,97.2952,Northern Hemisphere
-2,-174.3123,Southern Hemisphere
2,21.4441,Northern Hemisphere
2,67.7406,Northern Hemisphere
2,31.8365,Northern Hemisphere
1,29.546,Northern Hemisphere
2,128.8302,Northern Hemisphere
2,102.3939,Northern Hemisphere
2,123.3674,Northern Hemisphere
2,153.7833,Northern Hemisphere
-2,-90.9556,Southern Hemisphere
2,63.4975,Northern Hemisphere
1,5.0665,Northern Hemisphere
-2,-114.0462,Southern Hemisphere
-2,-67.4725,Southern Hemisphere
2,62.1257,Northern Hemisphere
1,10.1609,Northern Hemisphere
-1,-63.3451,Southern Hemisphere
-2,-168.21,Southern Hemisphere
1,30.5603,Northern Hemisphere
1,118.3982,Northern Hemisphere
2,162.2538,Northern Hemisphere
1,84.546,Northern Hemisphere
-2,-112.0072,Southern Hemisphere
2,17.5906,Northern Hemisphere
2,121.52,Northern Hemisphere
1,146.0623,Northern Hemisphere
1,53.9138,Northern Hemisphere
2,114.38,Northern Hemisphere
-2,-83.5499,Southern Hemisphere
1,53.5176,Northern Hemisphere
2,112.423,Northern Hemisphere
-2,-75.9252,Southern Hemisphere
1,101.9571,Northern Hemisphere
2,62.517,Northern Hemisphere
-2,-125.6675,Southern Hemisphere
1,97.1906,Northern Hemisphere
-1,-134.7723,Southern Hemisphere
2,98.5612,Northern Hemisphere
-2,-87.0797,Southern Hemisphere
-1,-141.6685,Southern Hemisphere
2,114.8267,Northern Hemisphere
2,130.7907,Northern Hemisphere
-2,-114.4306,Southern Hemisphere
-1,-45.642,Southern Hemisphere
1,73.8468,Northern Hemisphere
-2,-27.7259,Southern Hemisphere
1,116.2877,Northern Hemisphere
1,42.5034,Northern Hemisphere
-1,-145.4551,Southern Hemisphere
-1,-124.1027,Southern Hemisphere
2,78.5039,Northern Hemisphere
-2,-130.9118,Southern Hemisphere
-2,-35.3631,Southern Hemisphere
-1,-172.3982,Southern Hemisphere
2,9.9589,Northern Hemisphere
-2,-126.3637,Southern Hemisphere
-2,-106.7388,Southern Hemisphere
1,159.4295,Northern Hemisphere
2,130.3622,Northern Hemisphere
-1,-77.2248,Southern Hemisphere
-2,-30.7833,Southern Hemisphere
1,16.2448,Northern Hemisphere
-2,-123.5861,Southern Hemisphere
2,133.9126,Northern Hemisphere
2,19.2265,Northern Hemisphere
-1,-100.8944,Southern Hemisphere
1,10.0666,Northern Hemisphere
1,20.333,Northern Hemisphere
2,44.3424,Northern Hemisphere
1,168.655,Northern Hemisphere
1,66.1931,Northern Hemisphere
1,174.0249,Northern Hemisphere
-2,-60.7998,Southern Hemisphere
-2,-38.0155,Southern Hemisphere
-1,-110.7558,Southern Hemisphere
1,123.3447,Northern Hemisphere
-1,-110.0752,Southern Hemisphere
2,165.2268,Northern Hemisphere
1,148.0874,Northern Hemisphere
-1,-25.305,Southern Hemisphere
-1,-66.3565,Southern Hemisphere
2,49.3266,Northern Hemisphere
-2,-10.7108,Southern Hemisphere
2,166.7695,Northern Hemisphere
1,157.817,Northern Hemisphere
-2,-54.2732,Southern Hemisphere
-2,-71.6191,Southern Hemisphere
1,4.9232,Northern Hemisphere
-2,-146.9269,Southern Hemisphere
2,24.4966,Northern Hemisphere
2,54.9986,Northern Hemisphere
-2,-135.0714,Southern Hemisphere
-1,-56.5644,Southern Hemisphere
1,157.2311,Northern Hemisphere
-1,-56.256,Southern Hemisphere
1,35.7595,Northern Hemisphere
2,70.829,Northern Hemisphere
2,159.1815,Northern Hemisphere
-1,-175.8654,Southern Hemisphere
-1,-4.657,Southern Hemisphere
-1,-26.6704,Southern Hemisphere
-2,-102.7974,Southern Hemisphere
1,172.4459,Northern Hemisphere
-1,-158.8769,Southern Hemisphere
2,167.0913,Northern Hemisphere
2,128.4415,Northern Hemisphere
-1,-33.5858,Southern Hemisphere
1,88.9503,Northern Hemisphere
-1,-142.8109,Southern Hemisphere
-1,-129.0659,Southern Hemisphere
-1,-106.4657,Southern Hemisphere
-1,-4.2969,Southern Hemisphere
-1,-16.6809,Southern Hemisphere
1,116.5024,Northern Hemisphere
-2,-156.0231,Southern Hemisphere
1,71.5598,Northern Hemisphere
-1,-52.4784,Southern Hemisphere
1,100.26,Northern Hemisphere
-2,-137.7285,Southern Hemisphere
1,169.0779,Northern Hemisphere
-2,-89.1824,Southern Hemisphere
2,71.0454,Northern Hemisphere
1,160.6007,Northern Hemisphere
-2,-133.1475,Southern Hemisphere
2,158.0214,Northern Hemisphere
-1,-52.154,Southern Hemisphere
2,21.0316,Northern Hemisphere
-2,-90.1421,Southern Hemisphere
1,166.7227,Northern Hemisphere
1,47.3789,Northern Hemisphere
1,78.4396,Northern Hemisphere
-1,-0.9783,Southern Hemisphere
-1,-13.8865,Southern Hemisphere
2,26.7517,Northern Hemisphere
-1,-95.3554,Southern Hemisphere
-1,-101.4426,Southern Hemisphere
2,64.1736,Northern Hemisphere
2,20.2484,Northern Hemisphere
-1,-163.156,Southern Hemisphere
1,30.2931,Northern Hemisphere
1,119.3648,Northern Hemisphere
-1,-5.1071,Southern Hemisphere
-1,-166.1696,Southern Hemisphere
2,159.7262,Northern Hemisphere
-2,-3.3598,Southern Hemisphere
-2,-73.7391,Southern Hemisphere
-2,-152.3204,Southern Hemisphere
-2,-52.6128,Southern Hemisphere
2,171.9363,Northern Hemisphere
-2,-172.1075,Southern Hemisphere
2,131.6781,Northern Hemisphere
-1,-171.2372,Southern Hemisphere
1,9.9963,Northern Hemisphere
-2,-71.5875,Southern Hemisphere
-2,-147.9581,Southern Hemisphere
2,153.4222,Northern Hemisphere
-1,-107.5687,Southern Hemisphere
-1,-91.6479,Southern Hemisphere
2,165.906,Northern Hemisphere
-1,-162.6999,Southern Hemisphere
1,88.1321,Northern Hemisphere
2,101.3503,Northern Hemisphere
2,76.0565,Northern Hemisphere
1,78.1391,Northern Hemisphere
2,92.4015,Northern Hemisphere
2,116.5699,Northern Hemisphere
-1,-85.0898,Southern Hemisphere
-2,-101.276,Southern Hemisphere
2,177.1535,Northern Hemisphere
1,94.1566,Northern Hemisphere
1,99.179,Northern Hemisphere
-2,-88.0827,Southern Hemisphere
2,118.9539,Northern Hemisphere
1,105.4022,Northern Hemisphere
-2,-60.9159,Southern Hemisphere
-1,-28.2762,Southern Hemisphere
-2,-22.184,Southern Hemisphere
1,130.337,Northern Hemisphere
2,47.7134,Northern Hemisphere
-1,-165.9203,Southern Hemisphere
1,19.1395,Northern Hemisphere
-2,-158.9979,Southern Hemisphere
-1,-97.1707,Southern Hemisphere
2,173.8447,Northern Hemisphere
2,146.3638,Northern Hemisphere
1,173.3655,Northern Hemisphere
2,15.7743,Northern Hemisphere
-1,-159.8557,Southern Hemisphere
-2,-146.1202,Southern Hemisphere
-2,-63.2478,Southern Hemisphere
-1,-67.3094,Southern Hemisphere
-1,-41.4502,Southern Hemisphere
-1,-176.073,Southern Hemisphere
-1,-47.0194,Southern Hemisphere
2,84.8681,Northern Hemisphere
2,36.2409,Northern Hemisphere
2,1.4174,Northern Hemisphere
2,152.7509,Northern Hemisphere
1,71.9425,Northern Hemisphere
2,10.9268,Northern Hemisphere
-2,-123.147,Southern Hemisphere
-2,-63.3059,Southern Hemisphere
2,112.0854,Northern Hemisphere
1,78.5214,Northern Hemisphere
-1,-145.4038,Southern Hemisphere
1,91.3745,Northern Hemisphere
1,153.6217,Northern Hemisphere
2,52.8109,Northern Hemisphere
2,149.9545,Northern Hemisphere
1,143.9559,Northern Hemisphere
-1,-129.1577,Southern Hemisphere
-2,-156.7626,Southern Hemisphere
-1,-91.4066,Southern Hemisphere
2,88.8705,Northern Hemisphere
-1,-171.5311,Southern Hemisphere
-2,-133.0546,Southern Hemisphere
-1,-25.2969,Southern Hemisphere
-2,-119.2077,Southern Hemisphere
-2,-158.2762,Southern Hemisphere
-1,-1.1407,Southern Hemisphere
1,138.6171,Northern Hemisphere
1,153.6135,Northern Hemisphere
-2,-13.2062,Southern Hemisphere
2,173.2765,Northern Hemisphere
-2,-39.3026,Southern Hemisphere
-2,-172.4455,Southern Hemisphere
-2,-158.7493,Southern Hemisphere
-1,-151.7341,Southern Hemisphere
1,137.1536,Northern Hemisphere
2,17.873,Northern Hemisphere
1,24.799,Northern Hemisphere
-1,-105.165,Southern Hemisphere
-2,-34.3539,Southern Hemisphere
1,30.8271,Northern Hemisphere
1,135.8721,Northern Hemisphere
1,44.1812,Northern Hemisphere
2,24.839,Northern Hemisphere
2,73.6757,Northern Hemisphere
2,92.908,Northern Hemisphere
1,79.6642,Northern Hemisphere
-2,-86.8772,Southern Hemisphere
-2,-123.3352,Southern Hemisphere
-1,-109.2121,Southern Hemisphere
-2,-64.5362,Southern Hemisphere
-2,-3.5915,Southern Hemisphere
1,159.4409,Northern Hemisphere
1,56.4651,Northern Hemisphere
1,50.3605,Northern Hemisphere
-1,-99.686,Southern Hemisphere
-1,-67.6153,Southern Hemisphere
2,159.7815,Northern Hemisphere
2,158.5754,Northern Hemisphere
-2,-119.7913,Southern Hemisphere
-1,-82.6578,Southern Hemisphere
-1,-80.6785,Southern Hemisphere
1,28.8049,Northern Hemisphere
-2,-82.8121,Southern Hemisphere
1,139.3484,Northern Hemisphere
2,19.8795,Northern Hemisphere
-2,-133.2438,Southern Hemisphere
1,136.1808,Northern Hemisphere
-2,-76.9616,Southern Hemisphere
-2,-3.0689,Southern Hemisphere
-1,-128.7836,Southern Hemisphere
-1,-86.46,Southern Hemisphere
-1,-87.0387,Southern Hemisphere
-1,-114.9718,Southern Hemisphere
-2,-103.3754,Southern Hemisphere
2,11.1949,Northern Hemisphere
-1,-99.6905,Southern Hemisphere
1,72.4957,Northern Hemisphere
2,105.1747,Northern Hemisphere
2,124.0232,Northern Hemisphere
2,75.046,Northern Hemisphere
-1,-157.1177,Southern Hemisphere
2,126.8144,Northern Hemisphere
-2,-98.0222,Southern Hemisphere
-2,-10.0675,Southern Hemisphere
1,21.3779,Northern Hemisphere
2,66.5255,Northern Hemisphere
1,27.5948,Northern Hemisphere
1,67.4028,Northern Hemisphere
1,142.4167,Northern Hemisphere
-1,-104.0837,Southern Hemisphere
