latitude,longitude,classification
-8.0,-177.0,Southern Hemisphere
-1.5,23.5,Northern Hemisphere
-39.5,-9.5,Northern Hemisphere
32.0,62.0,Southern Hemisphere
34.5,-99.5,Northern Hemisphere
47.0,-9.0,Southern Hemisphere
15.0,-152.0,Southern Hemisphere
83.0,-19.0,Southern Hemisphere
86.5,-9.5,Northern Hemisphere
-52.0,-37.0,Southern Hemisphere
7.5,141.5,Northern Hemisphere
10.5,-83.5,Northern Hemisphere
-10.5,-17.5,Northern Hemisphere
-66.5,75.5,Northern Hemisphere
-11.5,-68.5,Northern Hemisphere
5.0,-161.0,Southern Hemisphere
24.5,80.5,Northern Hemisphere
39.5,-100.5,Northern Hemisphere
34.5,89.5,Northern Hemisphere
-54.0,-130.0,Southern Hemisphere
-79.5,56.5,Northern Hemisphere
43.0,-121.0,Southern Hemisphere
-77.5,172.5,Northern Hemisphere
-77.5,-126.5,Northern Hemisphere
-11.0,147.0,Southern Hemisphere
-39.5,-32.5,Northern Hemisphere
22.0,163.0,Southern Hemisphere
-48.5,-38.5,Northern Hemisphere
70.5,107.5,Northern Hemisphere
0.5,102.5,Northern Hemisphere
90.0,-35.0,Southern Hemisphere
-9.5,134.5,Northern Hemisphere
-78.0,-114.0,Southern Hemisphere
83.5,-153.5,Northern Hemisphere
-66.5,39.5,Northern Hemisphere
62.0,123.0,Southern Hemisphere
-11.0,-10.0,Southern Hemisphere
82.5,94.5,Northern Hemisphere
30.5,111.5,Northern Hemisphere
89.5,60.5,Northern Hemisphere
86.5,150.5,Northern Hemisphere
-33.0,-107.0,Southern Hemisphere
10.0,-87.0,Southern Hemisphere
-7.0,52.0,Southern Hemisphere
31.0,-123.0,Southern Hemisphere
-47.0,-36.0,Southern Hemisphere
-58.0,80.0,Southern Hemisphere
-61.5,-12.5,Northern Hemisphere
47.5,57.5,Northern Hemisphere
-29.0,137.0,Southern Hemisphere
34.5,17.5,Northern Hemisphere
88.5,123.5,Northern Hemisphere
21.0,110.0,Southern Hemisphere
-30.0,-92.0,Southern Hemisphere
57.5,70.5,Northern Hemisphere
29.5,-12.5,Northern Hemisphere
-43.5,-21.5,Northern Hemisphere
-63.0,170.0,Southern Hemisphere
75.0,158.0,Southern Hemisphere
-53.5,118.5,Northern Hemisphere
80.5,-102.5,Northern Hemisphere
9.0,135.0,Southern Hemisphere
84.0,-18.0,Southern Hemisphere
83.0,-25.0,Southern Hemisphere
-2.0,-135.0,Southern Hemisphere
41.5,27.5,Northern Hemisphere
-73.5,10.5,Northern Hemisphere
54.5,4.5,Northern Hemisphere
-81.5,-58.5,Northern Hemisphere
10.0,140.0,Southern Hemisphere
13.0,15.0,Southern Hemisphere
79.0,-92.0,Southern Hemisphere
52.0,16.0,Southern Hemisphere
-51.0,-33.0,Southern Hemisphere
-70.5,152.5,Northern Hemisphere
35.5,157.5,Northern Hemisphere
-56.0,-137.0,Southern Hemisphere
17.5,54.5,Northern Hemisphere
26.0,80.0,Southern Hemisphere
25.0,16.0,Southern Hemisphere
18.0,129.0,Southern Hemisphere
-28.5,77.5,Northern Hemisphere
49.0,115.0,Southern Hemisphere
-81.0,110.0,Southern Hemisphere
-62.0,117.0,Southern Hemisphere
-70.0,-108.0,Southern Hemisphere
-70.0,87.0,Southern Hemisphere
72.5,160.5,Northern Hemisphere
49.5,117.5,Northern Hemisphere
-3.0,93.0,Southern Hemisphere
42.5,61.5,Northern Hemisphere
-15.0,-32.0,Southern Hemisphere
63.5,-23.5,Northern Hemisphere
31.0,116.0,Southern Hemisphere
79.5,-29.5,Northern Hemisphere
-67.5,-114.5,Northern Hemisphere
-17.5,-49.5,Northern Hemisphere
-18.5,-47.5,Northern Hemisphere
65.5,-89.5,Northern Hemisphere
5.5,-89.5,Northern Hemisphere
-30.0,68.0,Southern Hemisphere
-80.5,-3.5,Northern Hemisphere
63.5,-100.5,Northern Hemisphere
15.0,16.0,Southern Hemisphere
74.5,-93.5,Northern Hemisphere
-0.5,-151.5,Northern Hemisphere
-61.0,-154.0,Southern Hemisphere
32.5,-24.5,Northern Hemisphere
46.0,-61.0,Southern Hemisphere
9.0,62.0,Southern Hemisphere
21.0,-174.0,Southern Hemisphere
24.0,15.0,Southern Hemisphere
84.0,-159.0,Southern Hemisphere
74.5,2.5,Northern Hemisphere
76.0,-41.0,Southern Hemisphere
-65.0,-50.0,Southern Hemisphere
82.0,-57.0,Southern Hemisphere
84.5,174.5,Northern Hemisphere
-86.5,165.5,Northern Hemisphere
-85.5,31.5,Northern Hemisphere
86.5,49.5,Northern Hemisphere
-18.0,-52.0,Southern Hemisphere
69.5,-131.5,Northern Hemisphere
79.5,-67.5,Northern Hemisphere
-58.5,-134.5,Northern Hemisphere
76.5,110.5,Northern Hemisphere
89.5,-84.5,Northern Hemisphere
79.0,-142.0,Southern Hemisphere
-20.0,38.0,Southern Hemisphere
-72.0,-39.0,Southern Hemisphere
-3.5,-148.5,Northern Hemisphere
-23.0,-89.0,Southern Hemisphere
-39.0,132.0,Southern Hemisphere
35.0,-125.0,Southern Hemisphere
21.5,-67.5,Northern Hemisphere
-22.5,-126.5,Northern Hemisphere
57.5,-50.5,Northern Hemisphere
37.0,-104.0,Southern Hemisphere
81.5,20.5,Northern Hemisphere
-6.0,20.0,Southern Hemisphere
36.5,65.5,Northern Hemisphere
-73.0,96.0,Southern Hemisphere
87.5,67.5,Northern Hemisphere
2.5,-8.5,Northern Hemisphere
71.0,151.0,Southern Hemisphere
-1.5,-137.5,Northern Hemisphere
-16.0,151.0,Southern Hemisphere
-78.5,17.5,Northern Hemisphere
10.5,-124.5,Northern Hemisphere
71.0,44.0,Southern Hemisphere
-39.5,-166.5,Northern Hemisphere
-72.5,97.5,Northern Hemisphere
25.0,-172.0,Southern Hemisphere
-2.5,-157.5,Northern Hemisphere
77.0,161.0,Southern Hemisphere
47.0,-104.0,Southern Hemisphere
-79.5,-106.5,Northern Hemisphere
30.0,136.0,Southern Hemisphere
77.5,-112.5,Northern Hemisphere
-76.5,-21.5,Northern Hemisphere
-45.5,123.5,Northern Hemisphere
-61.5,-120.5,Northern Hemisphere
67.0,-68.0,Southern Hemisphere
20.5,-6.5,Northern Hemisphere
85.0,114.0,Southern Hemisphere
-34.5,-155.5,Northern Hemisphere
-58.5,-38.5,Northern Hemisphere
-45.5,177.5,Northern Hemisphere
22.0,-56.0,Southern Hemisphere
72.5,134.5,Northern Hemisphere
-86.0,69.0,Southern Hemisphere
-43.5,-133.5,Northern Hemisphere
31.0,174.0,Southern Hemisphere
74.5,-40.5,Northern Hemisphere
-46.0,132.0,Southern Hemisphere
38.5,134.5,Northern Hemisphere
-11.5,-0.5,Northern Hemisphere
-30.0,-82.0,Southern Hemisphere
-64.5,137.5,Northern Hemisphere
48.0,79.0,Southern Hemisphere
71.5,158.5,Northern Hemisphere
-39.5,-121.5,Northern Hemisphere
32.5,75.5,Northern Hemisphere
-77.5,-151.5,Northern Hemisphere
21.0,-52.0,Southern Hemisphere
26.0,-158.0,Southern Hemisphere
48.5,-88.5,Northern Hemisphere
35.5,84.5,Northern Hemisphere
-28.5,48.5,Northern Hemisphere
83.0,-14.0,Southern Hemisphere
-5.5,-62.5,Northern Hemisphere
16.5,-76.5,Northern Hemisphere
-72.0,61.0,Southern Hemisphere
21.0,-106.0,Southern Hemisphere
27.5,-87.5,Northern Hemisphere
27.0,-81.0,Southern Hemisphere
-39.0,-9.0,Southern Hemisphere
56.5,-148.5,Northern Hemisphere
29.0,54.0,Southern Hemisphere
-3.0,-68.0,Southern Hemisphere
73.0,133.0,Southern Hemisphere
52.5,-61.5,Northern Hemisphere
44.5,71.5,Northern Hemisphere
29.5,-36.5,Northern Hemisphere
-25.5,-52.5,Northern Hemisphere
-34.0,122.0,Southern Hemisphere
-87.5,34.5,Northern Hemisphere
31.5,79.5,Northern Hemisphere
11.5,66.5,Northern Hemisphere
-27.5,-136.5,Northern Hemisphere
15.5,-67.5,Northern Hemisphere
-27.5,152.5,Northern Hemisphere
82.5,-22.5,Northern Hemisphere
57.5,119.5,Northern Hemisphere
29.5,-108.5,Northern Hemisphere
4.0,140.0,Southern Hemisphere
-90.0,141.0,Southern Hemisphere
87.5,-8.5,Northern Hemisphere
-19.5,178.5,Northern Hemisphere
-68.5,138.5,Northern Hemisphere
-76.0,83.0,Southern Hemisphere
-62.0,16.0,Southern Hemisphere
-80.0,7.0,Southern Hemisphere
53.0,180.0,Southern Hemisphere
-36.5,-108.5,Northern Hemisphere
-61.0,152.0,Southern Hemisphere
58.0,179.0,Southern Hemisphere
-31.5,-14.5,Northern Hemisphere
38.0,168.0,Southern Hemisphere
-74.0,10.0,Southern Hemisphere
38.0,89.0,Southern Hemisphere
47.5,168.5,Northern Hemisphere
4.0,164.0,Southern Hemisphere
28.5,-134.5,Northern Hemisphere
-43.5,-31.5,Northern Hemisphere
-18.5,-121.5,Northern Hemisphere
-36.5,87.5,Northern Hemisphere
85.5,98.5,Northern Hemisphere
18.5,48.5,Northern Hemisphere
-72.5,-167.5,Northern Hemisphere
44.5,151.5,Northern Hemisphere
-3.0,155.0,Southern Hemisphere
80.0,176.0,Southern Hemisphere
55.0,-113.0,Southern Hemisphere
-24.0,-64.0,Southern Hemisphere
-17.0,-156.0,Southern Hemisphere
27.5,-93.5,Northern Hemisphere
-15.5,-85.5,Northern Hemisphere
88.5,162.5,Northern Hemisphere
-59.5,-157.5,Northern Hemisphere
22.0,-47.0,Southern Hemisphere
53.0,-163.0,Southern Hemisphere
-53.0,10.0,Southern Hemisphere
-49.0,93.0,Southern Hemisphere
-84.0,27.0,Southern Hemisphere
27.0,-17.0,Southern Hemisphere
50.5,80.5,Northern Hemisphere
-15.0,62.0,Southern Hemisphere
56.0,161.0,Southern Hemisphere
24.5,-5.5,Northern Hemisphere
-78.5,-107.5,Northern Hemisphere
13.5,137.5,Northern Hemisphere
-65.5,-11.5,Northern Hemisphere
-39.5,119.5,Northern Hemisphere
-17.5,-78.5,Northern Hemisphere
25.5,167.5,Northern Hemisphere
11.5,-79.5,Northern Hemisphere
64.0,81.0,Southern Hemisphere
3.5,24.5,Northern Hemisphere
20.5,10.5,Northern Hemisphere
-18.0,-4.0,Southern Hemisphere
24.0,107.0,Southern Hemisphere
24.5,33.5,Northern Hemisphere
18.0,32.0,Southern Hemisphere
64.5,-134.5,Northern Hemisphere
32.5,89.5,Northern Hemisphere
61.0,12.0,Southern Hemisphere
74.5,-39.5,Northern Hemisphere
28.0,110.0,Southern Hemisphere
8.5,-30.5,Northern Hemisphere
-13.0,119.0,Southern Hemisphere
28.0,-66.0,Southern Hemisphere
-49.5,-44.5,Northern Hemisphere
72.0,61.0,Southern Hemisphere
-15.5,34.5,Northern Hemisphere
87.5,151.5,Northern Hemisphere
-18.5,73.5,Northern Hemisphere
3.5,118.5,Northern Hemisphere
-24.0,141.0,Southern Hemisphere
-60.0,11.0,Southern Hemisphere
-47.5,118.5,Northern Hemisphere
29.5,175.5,Northern Hemisphere
-75.5,-39.5,Northern Hemisphere
1.0,-156.0,Southern Hemisphere
73.0,-141.0,Southern Hemisphere
-42.5,-130.5,Northern Hemisphere
-8.5,171.5,Northern Hemisphere
88.0,172.0,Southern Hemisphere
58.0,0.0,Southern Hemisphere
43.5,-34.5,Northern Hemisphere
15.0,-6.0,Southern Hemisphere
-49.5,78.5,Northern Hemisphere
54.5,135.5,Northern Hemisphere
-69.5,-119.5,Northern Hemisphere
33.5,-0.5,Northern Hemisphere
-55.0,46.0,Southern Hemisphere
-13.0,-166.0,Southern Hemisphere
88.5,-106.5,Northern Hemisphere
-35.5,-112.5,Northern Hemisphere
-60.5,-139.5,Northern Hemisphere
21.5,-157.5,Northern Hemisphere
79.5,83.5,Northern Hemisphere
-24.5,-156.5,Northern Hemisphere
-86.5,-129.5,Northern Hemisphere
-36.5,121.5,Northern Hemisphere
0.5,-164.5,Northern Hemisphere
-17.5,117.5,Northern Hemisphere
38.0,133.0,Southern Hemisphere
-71.5,-128.5,Northern Hemisphere
-39.5,-34.5,Northern Hemisphere
48.5,-176.5,Northern Hemisphere
40.5,64.5,Northern Hemisphere
-43.0,45.0,Southern Hemisphere
1.5,15.5,Northern Hemisphere
-32.0,28.0,Southern Hemisphere
-8.5,-115.5,Northern Hemisphere
-56.0,73.0,Southern Hemisphere
52.0,-160.0,Southern Hemisphere
-59.5,18.5,Northern Hemisphere
-11.0,171.0,Southern Hemisphere
14.0,-32.0,Southern Hemisphere
-73.0,63.0,Southern Hemisphere
82.0,71.0,Southern Hemisphere
44.5,158.5,Northern Hemisphere
12.5,26.5,Northern Hemisphere
-45.5,-145.5,Northern Hemisphere
-4.0,-78.0,Southern Hemisphere
18.0,75.0,Southern Hemisphere
58.0,123.0,Southern Hemisphere
74.0,24.0,Southern Hemisphere
64.0,27.0,Southern Hemisphere
-53.0,52.0,Southern Hemisphere
36.5,75.5,Northern Hemisphere
-54.5,-163.5,Northern Hemisphere
-71.5,76.5,Northern Hemisphere
8.5,130.5,Northern Hemisphere
69.0,139.0,Southern Hemisphere
80.5,87.5,Northern Hemisphere
-39.0,-30.0,Southern Hemisphere
-24.0,97.0,Southern Hemisphere
48.0,99.0,Southern Hemisphere
-80.5,41.5,Northern Hemisphere
-8.5,13.5,Northern Hemisphere
-82.0,-90.0,Southern Hemisphere
-48.0,71.0,Southern Hemisphere
9.0,69.0,Southern Hemisphere
36.5,158.5,Northern Hemisphere
-50.0,79.0,Southern Hemisphere
37.5,123.5,Northern Hemisphere
0.0,-35.0,Southern Hemisphere
61.0,-157.0,Southern Hemisphere
0.5,119.5,Northern Hemisphere
71.5,-4.5,Northern Hemisphere
-2.0,2.0,Southern Hemisphere
79.0,-55.0,Southern Hemisphere
-9.5,124.5,Northern Hemisphere
-72.5,-22.5,Northern Hemisphere
-83.5,96.5,Northern Hemisphere
78.0,36.0,Southern Hemisphere
88.0,60.0,Southern Hemisphere
7.5,113.5,Northern Hemisphere
-65.0,70.0,Southern Hemisphere
-36.5,-6.5,Northern Hemisphere
80.0,-7.0,Southern Hemisphere
4.5,44.5,Northern Hemisphere
-69.5,95.5,Northern Hemisphere
-76.5,-26.5,Northern Hemisphere
69.0,-133.0,Southern Hemisphere
-19.5,-144.5,Northern Hemisphere
-2.0,-141.0,Southern Hemisphere
-14.0,41.0,Southern Hemisphere
12.0,-52.0,Southern Hemisphere
50.0,-88.0,Southern Hemisphere
43.5,-83.5,Northern Hemisphere
29.0,-43.0,Southern Hemisphere
70.0,-150.0,Southern Hemisphere
-51.5,-55.5,Northern Hemisphere
-12.5,43.5,Northern Hemisphere
-74.0,144.0,Southern Hemisphere
-20.5,-32.5,Northern Hemisphere
64.5,-58.5,Northern Hemisphere
-52.0,-82.0,Southern Hemisphere
-9.5,58.5,Northern Hemisphere
21.0,36.0,Southern Hemisphere
-19.5,-109.5,Northern Hemisphere
-17.5,158.5,Northern Hemisphere
-78.5,69.5,Northern Hemisphere
-67.5,-18.5,Northern Hemisphere
14.0,6.0,Southern Hemisphere
-53.5,-58.5,Northern Hemisphere
39.5,-117.5,Northern Hemisphere
-67.0,-59.0,Southern Hemisphere
-8.5,-10.5,Northern Hemisphere
-30.0,36.0,Southern Hemisphere
-44.5,-69.5,Northern Hemisphere
-25.0,121.0,Southern Hemisphere
6.5,179.5,Northern Hemisphere
19.5,64.5,Northern Hemisphere
-51.5,6.5,Northern Hemisphere
-12.0,-170.0,Southern Hemisphere
80.5,-151.5,Northern Hemisphere
9.5,-20.5,Northern Hemisphere
85.0,-118.0,Southern Hemisphere
10.5,-174.5,Northern Hemisphere
-25.0,-26.0,Southern Hemisphere
-28.5,-26.5,Northern Hemisphere
-47.5,45.5,Northern Hemisphere
74.0,28.0,Southern Hemisphere
-68.5,72.5,Northern Hemisphere
-5.0,36.0,Southern Hemisphere
89.5,-45.5,Northern Hemisphere
65.5,101.5,Northern Hemisphere
-83.0,-154.0,Southern Hemisphere
75.5,-109.5,Northern Hemisphere
71.5,-22.5,Northern Hemisphere
-62.0,-100.0,Southern Hemisphere
77.5,-112.5,Northern Hemisphere
-9.0,51.0,Southern Hemisphere
-56.0,-47.0,Southern Hemisphere
-5.5,-34.5,Northern Hemisphere
5.5,-85.5,Northern Hemisphere
56.0,-66.0,Southern Hemisphere
53.5,152.5,Northern Hemisphere
29.5,-77.5,Northern Hemisphere
-47.0,-155.0,Southern Hemisphere
63.0,-47.0,Southern Hemisphere
5.5,-91.5,Northern Hemisphere
45.5,43.5,Northern Hemisphere
36.0,-120.0,Southern Hemisphere
-40.5,-42.5,Northern Hemisphere
7.0,-114.0,Southern Hemisphere
63.0,-70.0,Southern Hemisphere
-42.0,34.0,Southern Hemisphere
-51.5,-164.5,Northern Hemisphere
-30.0,136.0,Southern Hemisphere
4.0,118.0,Southern Hemisphere
30.0,-112.0,Southern Hemisphere
11.0,171.0,Southern Hemisphere
19.5,126.5,Northern Hemisphere
52.0,-150.0,Southern Hemisphere
-28.5,62.5,Northern Hemisphere
81.0,126.0,Southern Hemisphere
40.5,138.5,Northern Hemisphere
11.0,163.0,Southern Hemisphere
53.0,-159.0,Southern Hemisphere
39.5,73.5,Northern Hemisphere
-57.0,-135.0,Southern Hemisphere
20.0,-108.0,Southern Hemisphere
-79.0,-115.0,Southern Hemisphere
-19.0,4.0,Southern Hemisphere
-23.0,133.0,Southern Hemisphere
21.0,-96.0,Southern Hemisphere
35.0,-103.0,Southern Hemisphere
-52.0,-153.0,Southern Hemisphere
31.5,-45.5,Northern Hemisphere
22.5,-119.5,Northern Hemisphere
1.0,107.0,Southern Hemisphere
-62.0,-105.0,Southern Hemisphere
-36.5,-33.5,Northern Hemisphere
41.5,-39.5,Northern Hemisphere
-87.5,90.5,Northern Hemisphere
-69.5,-52.5,Northern Hemisphere
-6.0,-167.0,Southern Hemisphere
84.0,-118.0,Southern Hemisphere
-63.0,-15.0,Southern Hemisphere
28.5,158.5,Northern Hemisphere
-22.0,124.0,Southern Hemisphere
-77.5,156.5,Northern Hemisphere
55.0,-114.0,Southern Hemisphere
75.5,-34.5,Northern Hemisphere
-72.0,100.0,Southern Hemisphere
-25.0,-89.0,Southern Hemisphere
13.5,-133.5,Northern Hemisphere
-47.5,19.5,Northern Hemisphere
77.0,-102.0,Southern Hemisphere
21.5,-20.5,Northern Hemisphere
-64.5,9.5,Northern Hemisphere
10.5,64.5,Northern Hemisphere
18.0,-134.0,Southern Hemisphere
67.0,-85.0,Southern Hemisphere
-67.0,-160.0,Southern Hemisphere
83.0,-66.0,Southern Hemisphere
45.5,143.5,Northern Hemisphere
22.5,-138.5,Northern Hemisphere
-58.0,170.0,Southern Hemisphere
43.0,38.0,Southern Hemisphere
51.0,-141.0,Southern Hemisphere
41.5,38.5,Northern Hemisphere
79.0,111.0,Southern Hemisphere
59.0,-139.0,Southern Hemisphere
80.5,57.5,Northern Hemisphere
11.5,-155.5,Northern Hemisphere
-12.5,-18.5,Northern Hemisphere
25.0,139.0,Southern Hemisphere
-43.0,-72.0,Southern Hemisphere
65.5,-46.5,Northern Hemisphere
-84.5,-176.5,Northern Hemisphere
-47.0,155.0,Southern Hemisphere
13.0,156.0,Southern Hemisphere
67.0,4.0,Southern Hemisphere
-68.0,-116.0,Southern Hemisphere
-60.5,-170.5,Northern Hemisphere
-35.5,67.5,Northern Hemisphere
22.5,141.5,Northern Hemisphere
29.5,-103.5,Northern Hemisphere
-61.0,-95.0,Southern Hemisphere
24.5,69.5,Northern Hemisphere
25.0,119.0,Southern Hemisphere
56.5,21.5,Northern Hemisphere
-62.5,143.5,Northern Hemisphere
36.0,116.0,Southern Hemisphere
12.0,68.0,Southern Hemisphere
-75.0,90.0,Southern Hemisphere
-8.5,104.5,Northern Hemisphere
76.5,34.5,Northern Hemisphere
69.0,150.0,Southern Hemisphere
21.0,-170.0,Southern Hemisphere
-39.5,61.5,Northern Hemisphere
39.0,-68.0,Southern Hemisphere
78.0,59.0,Southern Hemisphere
10.5,34.5,Northern Hemisphere
-49.0,138.0,Southern Hemisphere
-66.5,162.5,Northern Hemisphere
-39.0,-100.0,Southern Hemisphere
16.0,72.0,Southern Hemisphere
52.0,-156.0,Southern Hemisphere
-22.5,3.5,Northern Hemisphere
39.5,-162.5,Northern Hemisphere
-59.5,137.5,Northern Hemisphere
-31.5,70.5,Northern Hemisphere
0.0,-157.0,Southern Hemisphere
86.0,83.0,Southern Hemisphere
23.5,55.5,Northern Hemisphere
67.5,133.5,Northern Hemisphere
-78.5,80.5,Northern Hemisphere
-58.5,-73.5,Northern Hemisphere
-16.0,46.0,Southern Hemisphere
-65.0,-102.0,Southern Hemisphere
-55.0,-118.0,Southern Hemisphere
17.5,-175.5,Northern Hemisphere
32.5,-4.5,Northern Hemisphere
-69.0,-44.0,Southern Hemisphere
16.0,4.0,Southern Hemisphere
46.5,36.5,Northern Hemisphere
20.5,32.5,Northern Hemisphere
42.0,169.0,Southern Hemisphere
23.0,-106.0,Southern Hemisphere
43.5,-143.5,Northern Hemisphere
13.5,-94.5,Northern Hemisphere
-81.0,158.0,Southern Hemisphere
-74.5,144.5,Northern Hemisphere
84.0,178.0,Southern Hemisphere
-10.0,-4.0,Southern Hemisphere
46.5,133.5,Northern Hemisphere
25.5,150.5,Northern Hemisphere
70.5,137.5,Northern Hemisphere
76.0,27.0,Southern Hemisphere
-67.5,-160.5,Northern Hemisphere
-58.0,86.0,Southern Hemisphere
40.0,102.0,Southern Hemisphere
72.0,-99.0,Southern Hemisphere
49.5,124.5,Northern Hemisphere
-13.0,36.0,Southern Hemisphere
6.5,-46.5,Northern Hemisphere
76.0,-117.0,Southern Hemisphere
-89.0,52.0,Southern Hemisphere
58.0,109.0,Southern Hemisphere
-16.5,162.5,Northern Hemisphere
44.5,-52.5,Northern Hemisphere
60.5,-80.5,Northern Hemisphere
-53.0,37.0,Southern Hemisphere
-75.0,37.0,Southern Hemisphere
25.5,-139.5,Northern Hemisphere
13.0,121.0,Southern Hemisphere
59.0,75.0,Southern Hemisphere
86.0,70.0,Southern Hemisphere
-54.0,78.0,Southern Hemisphere
28.5,-112.5,Northern Hemisphere
27.5,63.5,Northern Hemisphere
54.5,10.5,Northern Hemisphere
15.5,-122.5,Northern Hemisphere
-14.5,-158.5,Northern Hemisphere
-10.5,12.5,Northern Hemisphere
-83.0,-107.0,Southern Hemisphere
18.5,-154.5,Northern Hemisphere
-35.0,-87.0,Southern Hemisphere
50.0,-2.0,Southern Hemisphere
17.5,67.5,Northern Hemisphere
-4.0,13.0,Southern Hemisphere
65.0,-113.0,Southern Hemisphere
28.5,51.5,Northern Hemisphere
-7.0,-135.0,Southern Hemisphere
11.0,-7.0,Southern Hemisphere
24.5,-36.5,Northern Hemisphere
-82.5,113.5,Northern Hemisphere
-59.0,149.0,Southern Hemisphere
69.5,98.5,Northern Hemisphere
44.5,-82.5,Northern Hemisphere
-86.0,-119.0,Southern Hemisphere
-18.5,-73.5,Northern Hemisphere
59.5,48.5,Northern Hemisphere
66.5,-14.5,Northern Hemisphere
35.0,-169.0,Southern Hemisphere
16.0,-168.0,Southern Hemisphere
-67.0,-122.0,Southern Hemisphere
-15.5,-105.5,Northern Hemisphere
-66.5,-100.5,Northern Hemisphere
83.0,-94.0,Southern Hemisphere
-5.5,-86.5,Northern Hemisphere
-12.5,20.5,Northern Hemisphere
16.5,-13.5,Northern Hemisphere
-60.0,-154.0,Southern Hemisphere
63.5,121.5,Northern Hemisphere
40.5,18.5,Northern Hemisphere
-7.5,58.5,Northern Hemisphere
-83.0,28.0,Southern Hemisphere
-84.5,-41.5,Northern Hemisphere
53.5,154.5,Northern Hemisphere
15.5,49.5,Northern Hemisphere
39.5,-74.5,Northern Hemisphere
-45.5,-53.5,Northern Hemisphere
52.0,51.0,Southern Hemisphere
29.5,138.5,Northern Hemisphere
-48.0,-180.0,Southern Hemisphere
34.5,-39.5,Northern Hemisphere
7.0,-1.0,Southern Hemisphere
41.5,-34.5,Northern Hemisphere
47.5,109.5,Northern Hemisphere
12.5,178.5,Northern Hemisphere
53.5,-35.5,Northern Hemisphere
39.0,-18.0,Southern Hemisphere
25.0,-41.0,Southern Hemisphere
-6.5,-4.5,Northern Hemisphere
64.5,-10.5,Northern Hemisphere
-54.5,151.5,Northern Hemisphere
-87.5,-174.5,Northern Hemisphere
89.5,71.5,Northern Hemisphere
76.0,153.0,Southern Hemisphere
82.5,48.5,Northern Hemisphere
7.5,128.5,Northern Hemisphere
88.0,-176.0,Southern Hemisphere
-39.5,48.5,Northern Hemisphere
-83.5,-35.5,Northern Hemisphere
67.0,140.0,Southern Hemisphere
-34.0,-61.0,Southern Hemisphere
-81.0,-37.0,Southern Hemisphere
90.0,130.0,Southern Hemisphere
74.5,23.5,Northern Hemisphere
56.5,77.5,Northern Hemisphere
-41.0,157.0,Southern Hemisphere
-56.5,-145.5,Northern Hemisphere
56.5,-62.5,Northern Hemisphere
83.0,-169.0,Southern Hemisphere
26.0,-179.0,Southern Hemisphere
76.0,-154.0,Southern Hemisphere
14.0,-40.0,Southern Hemisphere
30.5,74.5,Northern Hemisphere
-79.0,-66.0,Southern Hemisphere
18.5,93.5,Northern Hemisphere
10.0,-81.0,Southern Hemisphere
56.0,-168.0,Southern Hemisphere
19.5,-140.5,Northern Hemisphere
-4.5,-19.5,Northern Hemisphere
-64.5,-164.5,Northern Hemisphere
-84.0,123.0,Southern Hemisphere
-27.0,-125.0,Southern Hemisphere
-3.0,-153.0,Southern Hemisphere
-30.0,-143.0,Southern Hemisphere
70.0,48.0,Southern Hemisphere
-73.5,-161.5,Northern Hemisphere
87.0,-147.0,Southern Hemisphere
24.5,-150.5,Northern Hemisphere
20.0,-147.0,Southern Hemisphere
54.5,-152.5,Northern Hemisphere
12.0,-131.0,Southern Hemisphere
63.0,157.0,Southern Hemisphere
29.5,40.5,Northern Hemisphere
83.5,-165.5,Northern Hemisphere
60.0,-82.0,Southern Hemisphere
63.5,-144.5,Northern Hemisphere
-56.5,147.5,Northern Hemisphere
33.0,137.0,Southern Hemisphere
-55.0,-158.0,Southern Hemisphere
60.5,44.5,Northern Hemisphere
48.0,-106.0,Southern Hemisphere
65.5,-3.5,Northern Hemisphere
-88.0,85.0,Southern Hemisphere
40.5,107.5,Northern Hemisphere
-38.5,-76.5,Northern Hemisphere
-1.5,-82.5,Northern Hemisphere
29.0,127.0,Southern Hemisphere
54.0,-9.0,Southern Hemisphere
-49.0,-127.0,Southern Hemisphere
-80.0,73.0,Southern Hemisphere
74.5,-64.5,Northern Hemisphere
-34.5,-56.5,Northern Hemisphere
-6.0,12.0,Southern Hemisphere
-87.5,6.5,Northern Hemisphere
-81.5,105.5,Northern Hemisphere
23.5,-79.5,Northern Hemisphere
-83.0,-79.0,Southern Hemisphere
-32.5,-44.5,Northern Hemisphere
52.5,-53.5,Northern Hemisphere
-43.5,-44.5,Northern Hemisphere
84.5,-108.5,Northern Hemisphere
-62.0,-7.0,Southern Hemisphere
-27.5,10.5,Northern Hemisphere
44.0,139.0,Southern Hemisphere
-74.0,-120.0,Southern Hemisphere
-55.5,-81.5,Northern Hemisphere
88.5,12.5,Northern Hemisphere
72.0,-55.0,Southern Hemisphere
61.5,-82.5,Northern Hemisphere
-7.0,-54.0,Southern Hemisphere
-17.5,-114.5,Northern Hemisphere
-70.0,60.0,Southern Hemisphere
10.5,151.5,Northern Hemisphere
28.0,-89.0,Southern Hemisphere
44.0,175.0,Southern Hemisphere
36.0,62.0,Southern Hemisphere
73.0,118.0,Southern Hemisphere
-37.5,52.5,Northern Hemisphere
-10.5,38.5,Northern Hemisphere
5.0,-50.0,Southern Hemisphere
-67.5,-27.5,Northern Hemisphere
-32.0,118.0,Southern Hemisphere
70.5,-6.5,Northern Hemisphere
20.0,29.0,Southern Hemisphere
